time,open,high,low,close,tick_volume,spread,real_volume
2021-11-26 17:00:00,1.12937,1.13213,1.12893,1.13167,5708,0,0
2021-11-26 18:00:00,1.13166,1.13209,1.13003,1.13014,5009,0,0
2021-11-26 19:00:00,1.13015,1.13062,1.12908,1.13037,2768,0,0
2021-11-26 20:00:00,1.13039,1.13116,1.12995,1.13089,2790,0,0
2021-11-26 21:00:00,1.13093,1.13221,1.13093,1.13147,1331,0,0
2021-11-26 22:00:00,1.13147,1.13236,1.13135,1.13235,912,0,0
2021-11-26 23:00:00,1.13235,1.13308,1.13087,1.13087,624,0,0
2021-11-29 00:00:00,1.13014,1.13124,1.12965,1.12989,754,3,0
2021-11-29 01:00:00,1.1299,1.12999,1.12805,1.12927,2093,0,0
2021-11-29 02:00:00,1.12925,1.1297,1.12866,1.1289500000000001,2025,0,0
2021-11-29 03:00:00,1.1289500000000001,1.12903,1.12829,1.12841,1731,0,0
2021-11-29 04:00:00,1.12838,1.1284,1.12769,1.12827,1815,0,0
2021-11-29 05:00:00,1.12828,1.1285,1.1278299999999999,1.1280999999999999,1238,0,0
2021-11-29 06:00:00,1.1280999999999999,1.1280999999999999,1.12732,1.12734,1061,0,0
2021-11-29 07:00:00,1.12731,1.1283400000000001,1.12726,1.12782,1586,0,0
2021-11-29 08:00:00,1.12781,1.12852,1.12714,1.1272199999999999,2768,0,0
2021-11-29 09:00:00,1.12721,1.12721,1.12614,1.12638,3395,0,0
2021-11-29 10:00:00,1.12641,1.12765,1.12602,1.12765,3817,0,0
2021-11-29 11:00:00,1.12764,1.1290499999999999,1.12754,1.1286100000000001,3815,0,0
2021-11-29 12:00:00,1.1286,1.12938,1.12816,1.1285,2650,0,0
2021-11-29 13:00:00,1.1285,1.12949,1.1285,1.1292200000000001,2082,0,0
2021-11-29 14:00:00,1.1292200000000001,1.12941,1.12786,1.1280000000000001,2503,0,0
2021-11-29 15:00:00,1.12792,1.12843,1.12618,1.12624,3950,0,0
2021-11-29 16:00:00,1.12624,1.12754,1.12584,1.1261,4819,0,0
2021-11-29 17:00:00,1.1261,1.12757,1.126,1.12663,4473,0,0
2021-11-29 18:00:00,1.12662,1.12716,1.12589,1.12622,2921,0,0
2021-11-29 19:00:00,1.12622,1.12702,1.12586,1.12681,1785,0,0
2021-11-29 20:00:00,1.12682,1.12754,1.12675,1.12676,1240,0,0
2021-11-29 21:00:00,1.12676,1.12755,1.12656,1.12733,1372,0,0
2021-11-29 22:00:00,1.12733,1.1282,1.12733,1.12792,1384,0,0
2021-11-29 23:00:00,1.12791,1.12929,1.12788,1.12918,1067,0,0
2021-11-30 00:00:00,1.1290499999999999,1.12907,1.12835,1.1289500000000001,514,2,0
2021-11-30 01:00:00,1.12896,1.13006,1.1289,1.12927,848,0,0
2021-11-30 02:00:00,1.12926,1.12938,1.12848,1.12896,1194,0,0
2021-11-30 03:00:00,1.1289500000000001,1.12963,1.12873,1.12942,1081,0,0
2021-11-30 04:00:00,1.12941,1.13047,1.12928,1.13042,1275,0,0
2021-11-30 05:00:00,1.13042,1.13046,1.12987,1.12987,956,0,0
2021-11-30 06:00:00,1.12988,1.12998,1.12954,1.12964,938,0,0
2021-11-30 07:00:00,1.12964,1.13132,1.1295600000000001,1.13114,3168,0,0
2021-11-30 08:00:00,1.13116,1.13273,1.13075,1.1323,3717,0,0
2021-11-30 09:00:00,1.13227,1.13324,1.13122,1.13287,4675,0,0
2021-11-30 10:00:00,1.13287,1.13513,1.13284,1.1349,4848,0,0
2021-11-30 11:00:00,1.1348799999999999,1.13666,1.13486,1.13636,3873,0,0
2021-11-30 12:00:00,1.1363699999999999,1.13728,1.13571,1.13624,3521,0,0
2021-11-30 13:00:00,1.13624,1.13639,1.13442,1.13475,2546,0,0
2021-11-30 14:00:00,1.13475,1.1357,1.13412,1.13546,2762,0,0
2021-11-30 15:00:00,1.13546,1.13712,1.1353900000000001,1.1366100000000001,3567,0,0
2021-11-30 16:00:00,1.1366100000000001,1.13829,1.1362,1.13784,4501,0,0
2021-11-30 17:00:00,1.13784,1.13828,1.12501,1.1259299999999999,8674,0,0
2021-11-30 18:00:00,1.12594,1.129,1.12354,1.12876,8778,0,0
2021-11-30 19:00:00,1.12876,1.13184,1.12794,1.13111,5193,0,0
2021-11-30 20:00:00,1.13114,1.13198,1.13101,1.13104,3748,0,0
2021-11-30 21:00:00,1.13104,1.13248,1.13076,1.13248,2781,0,0
2021-11-30 22:00:00,1.13248,1.13421,1.1319,1.13416,2346,0,0
2021-11-30 23:00:00,1.13415,1.13453,1.13347,1.13386,1079,0,0
2021-12-01 00:00:00,1.13348,1.13415,1.13327,1.13378,1212,2,0
2021-12-01 01:00:00,1.1338,1.13427,1.13296,1.13299,1421,0,0
2021-12-01 02:00:00,1.13299,1.13363,1.13282,1.13317,1682,0,0
2021-12-01 03:00:00,1.13314,1.1333199999999999,1.13184,1.13204,2150,0,0
2021-12-01 04:00:00,1.13203,1.13239,1.13164,1.13216,1650,0,0
2021-12-01 05:00:00,1.13216,1.13316,1.13216,1.13281,1332,0,0
2021-12-01 06:00:00,1.13281,1.13318,1.1326,1.13316,1109,0,0
2021-12-01 07:00:00,1.13316,1.13372,1.13288,1.13368,1110,0,0
2021-12-01 08:00:00,1.1337,1.13373,1.13299,1.13323,1797,0,0
2021-12-01 09:00:00,1.13324,1.13436,1.1317,1.13405,3617,0,0
2021-12-01 10:00:00,1.13406,1.13597,1.13026,1.13087,5518,0,0
2021-12-01 11:00:00,1.13083,1.13324,1.13081,1.13256,4011,0,0
2021-12-01 12:00:00,1.13255,1.13397,1.13186,1.1326100000000001,3001,0,0
2021-12-01 13:00:00,1.13262,1.13342,1.13197,1.13212,2375,0,0
2021-12-01 14:00:00,1.13213,1.13255,1.1313,1.13132,3073,0,0
2021-12-01 15:00:00,1.13136,1.13407,1.1311,1.13374,3925,0,0
2021-12-01 16:00:00,1.13374,1.13559,1.13347,1.13526,4348,0,0
2021-12-01 17:00:00,1.13526,1.13578,1.13335,1.13344,6025,0,0
2021-12-01 18:00:00,1.13345,1.13353,1.13195,1.1323699999999999,4372,0,0
2021-12-01 19:00:00,1.13236,1.13284,1.13154,1.13235,2837,0,0
2021-12-01 20:00:00,1.1323699999999999,1.13283,1.13181,1.1328,2829,0,0
2021-12-01 21:00:00,1.1328,1.13299,1.13163,1.13174,2617,0,0
2021-12-01 22:00:00,1.1317599999999999,1.13184,1.13092,1.1311,2472,0,0
2021-12-01 23:00:00,1.1311,1.13207,1.13108,1.13191,1031,0,0
2021-12-02 00:00:00,1.13183,1.13218,1.13137,1.13162,365,2,0
2021-12-02 01:00:00,1.13162,1.1320999999999999,1.13162,1.1319,627,0,0
2021-12-02 02:00:00,1.1319,1.13202,1.1314899999999999,1.13156,829,0,0
2021-12-02 03:00:00,1.13156,1.13285,1.13156,1.13282,1570,0,0
2021-12-02 04:00:00,1.13282,1.1339299999999999,1.13267,1.13334,1600,0,0
2021-12-02 05:00:00,1.13333,1.13352,1.13306,1.13306,669,0,0
2021-12-02 06:00:00,1.13308,1.13338,1.13226,1.13226,885,0,0
2021-12-02 07:00:00,1.13226,1.13228,1.13167,1.13182,863,0,0
2021-12-02 08:00:00,1.13182,1.13266,1.13182,1.13218,1257,0,0
2021-12-02 09:00:00,1.13215,1.13229,1.13072,1.13099,2797,0,0
2021-12-02 10:00:00,1.13098,1.13276,1.13098,1.1325,3229,0,0
2021-12-02 11:00:00,1.1325,1.13257,1.1313,1.13246,2917,0,0
2021-12-02 12:00:00,1.13246,1.13342,1.13228,1.13323,3256,0,0
2021-12-02 13:00:00,1.13323,1.1344,1.1332,1.134,2627,0,0
2021-12-02 14:00:00,1.13399,1.1347800000000001,1.13334,1.13424,3272,0,0
2021-12-02 15:00:00,1.13427,1.13475,1.13282,1.13339,3877,0,0
2021-12-02 16:00:00,1.13342,1.13474,1.13312,1.13378,5186,0,0
2021-12-02 17:00:00,1.13381,1.13392,1.1313,1.13178,4810,0,0
2021-12-02 18:00:00,1.13177,1.13205,1.13053,1.13079,3963,0,0
2021-12-02 19:00:00,1.13079,1.13102,1.1296,1.13024,3323,0,0
2021-12-02 20:00:00,1.13024,1.1304,1.12958,1.13038,2038,0,0
2021-12-02 21:00:00,1.13038,1.13082,1.12953,1.12969,1551,0,0
2021-12-02 22:00:00,1.1297,1.13048,1.1296599999999999,1.12984,1458,0,0
2021-12-02 23:00:00,1.12985,1.13016,1.12975,1.13016,639,0,0
2021-12-03 00:00:00,1.13007,1.13032,1.13004,1.13009,129,4,0
2021-12-03 01:00:00,1.13009,1.13065,1.12976,1.13059,839,0,0
2021-12-03 02:00:00,1.13062,1.13077,1.13006,1.13013,812,0,0
2021-12-03 03:00:00,1.13013,1.13022,1.12908,1.12988,1430,0,0
2021-12-03 04:00:00,1.12987,1.1299299999999999,1.12928,1.12954,923,0,0
2021-12-03 05:00:00,1.12954,1.13012,1.12929,1.1294,949,0,0
2021-12-03 06:00:00,1.1294,1.13,1.1293,1.12976,1082,0,0
2021-12-03 07:00:00,1.12976,1.13024,1.1296599999999999,1.12992,928,0,0
2021-12-03 08:00:00,1.12992,1.12998,1.12824,1.12828,1279,0,0
2021-12-03 09:00:00,1.12832,1.12938,1.12817,1.1292200000000001,2373,0,0
2021-12-03 10:00:00,1.1292200000000001,1.12996,1.1285,1.1291,2866,0,0
2021-12-03 11:00:00,1.1291,1.1298,1.12856,1.12976,2390,0,0
2021-12-03 12:00:00,1.12976,1.13146,1.12949,1.13082,2617,0,0
2021-12-03 13:00:00,1.13083,1.13162,1.13016,1.13085,2609,0,0
2021-12-03 14:00:00,1.13085,1.13133,1.12946,1.12965,2652,0,0
2021-12-03 15:00:00,1.1296599999999999,1.13333,1.12881,1.131,6409,0,0
2021-12-03 16:00:00,1.13099,1.13106,1.12843,1.1293199999999999,7203,0,0
2021-12-03 17:00:00,1.12931,1.12931,1.12667,1.12792,6138,0,0
2021-12-03 18:00:00,1.12791,1.131,1.12766,1.1309,6045,0,0
2021-12-03 19:00:00,1.13092,1.13144,1.13012,1.1311,3190,0,0
2021-12-03 20:00:00,1.1311,1.1327,1.13082,1.13246,2455,0,0
2021-12-03 21:00:00,1.13246,1.13266,1.13119,1.13119,2244,0,0
2021-12-03 22:00:00,1.13119,1.1315,1.13014,1.13092,2016,0,0
2021-12-03 23:00:00,1.1309,1.13112,1.13064,1.131,935,0,0
2021-12-06 00:00:00,1.13043,1.13103,1.13038,1.13076,291,25,0
2021-12-06 01:00:00,1.13079,1.13113,1.13015,1.13041,1341,0,0
2021-12-06 02:00:00,1.1304,1.13041,1.12912,1.12935,1498,0,0
2021-12-06 03:00:00,1.12935,1.12955,1.12883,1.12943,1556,0,0
2021-12-06 04:00:00,1.12943,1.1296599999999999,1.12912,1.12916,1138,0,0
2021-12-06 05:00:00,1.12916,1.12934,1.12886,1.12927,907,0,0
2021-12-06 06:00:00,1.12926,1.12935,1.12879,1.12881,765,0,0
2021-12-06 07:00:00,1.12883,1.12889,1.12819,1.1282,902,0,0
2021-12-06 08:00:00,1.12821,1.12865,1.12801,1.12805,1129,0,0
2021-12-06 09:00:00,1.12804,1.12884,1.1274899999999999,1.12752,2322,0,0
2021-12-06 10:00:00,1.12752,1.12933,1.1274899999999999,1.1293,2711,0,0
2021-12-06 11:00:00,1.12929,1.12997,1.12852,1.12974,2825,0,0
2021-12-06 12:00:00,1.12974,1.13101,1.12962,1.1298300000000001,2263,0,0
2021-12-06 13:00:00,1.1298300000000001,1.13033,1.1292200000000001,1.12926,2162,0,0
2021-12-06 14:00:00,1.12926,1.1302,1.12904,1.12918,2288,0,0
2021-12-06 15:00:00,1.1292,1.1298,1.1285,1.12972,2823,0,0
2021-12-06 16:00:00,1.1297,1.1308,1.1283400000000001,1.1291,4387,0,0
2021-12-06 17:00:00,1.12911,1.12911,1.12666,1.12724,3914,0,0
2021-12-06 18:00:00,1.12725,1.12884,1.12698,1.12818,2761,0,0
2021-12-06 19:00:00,1.12817,1.12838,1.12762,1.12789,1684,0,0
2021-12-06 20:00:00,1.12789,1.1283,1.12726,1.1283,1582,0,0
2021-12-06 21:00:00,1.1283,1.1284,1.12784,1.12788,1119,0,0
2021-12-06 22:00:00,1.12785,1.12854,1.1278,1.1283,1314,0,0
2021-12-06 23:00:00,1.1283,1.12859,1.12812,1.12852,610,0,0
2021-12-07 00:00:00,1.1284399999999999,1.12848,1.12819,1.12823,315,13,0
2021-12-07 01:00:00,1.12821,1.12869,1.12821,1.12835,754,0,0
2021-12-07 02:00:00,1.1283400000000001,1.12845,1.12793,1.12797,659,0,0
2021-12-07 03:00:00,1.12798,1.12826,1.12757,1.1282,1388,0,0
2021-12-07 04:00:00,1.1282,1.12928,1.12809,1.12917,1393,0,0
2021-12-07 05:00:00,1.12915,1.1292200000000001,1.12893,1.12906,1235,0,0
2021-12-07 06:00:00,1.12906,1.1293,1.12866,1.12881,861,0,0
2021-12-07 07:00:00,1.1288,1.12911,1.12873,1.12875,1025,0,0
2021-12-07 08:00:00,1.12874,1.1296599999999999,1.12873,1.12939,1258,0,0
2021-12-07 09:00:00,1.12942,1.12986,1.1287099999999999,1.12888,2210,0,0
2021-12-07 10:00:00,1.12886,1.1295,1.1273900000000001,1.1275,3170,0,0
2021-12-07 11:00:00,1.1275,1.1278299999999999,1.12536,1.12744,3255,0,0
2021-12-07 12:00:00,1.12746,1.12777,1.12573,1.12607,2594,0,0
2021-12-07 13:00:00,1.12607,1.12668,1.1255,1.12576,2333,0,0
2021-12-07 14:00:00,1.12578,1.12599,1.12511,1.12526,2633,0,0
2021-12-07 15:00:00,1.12526,1.12595,1.12274,1.124,3858,0,0
2021-12-07 16:00:00,1.12402,1.12481,1.12352,1.12456,3310,0,0
2021-12-07 17:00:00,1.12456,1.12548,1.12405,1.1246,4067,0,0
2021-12-07 18:00:00,1.12456,1.1250499999999999,1.12367,1.12473,2769,0,0
2021-12-07 19:00:00,1.12472,1.12518,1.12416,1.1244,1660,0,0
2021-12-07 20:00:00,1.1244,1.12544,1.12419,1.12527,1455,0,0
2021-12-07 21:00:00,1.12527,1.12614,1.12509,1.12614,1442,0,0
2021-12-07 22:00:00,1.12615,1.12677,1.12592,1.12676,1781,0,0
2021-12-07 23:00:00,1.12676,1.1273900000000001,1.12652,1.12684,746,0,0
2021-12-08 00:00:00,1.12685,1.12708,1.12663,1.1268,228,7,0
2021-12-08 01:00:00,1.12681,1.12737,1.12681,1.12725,498,0,0
2021-12-08 02:00:00,1.12728,1.12777,1.12727,1.12738,694,0,0
2021-12-08 03:00:00,1.1273900000000001,1.12816,1.1273,1.1279,1398,0,0
2021-12-08 04:00:00,1.12792,1.12914,1.12791,1.12911,1413,0,0
2021-12-08 05:00:00,1.12912,1.12937,1.12885,1.12918,873,0,0
2021-12-08 06:00:00,1.12918,1.12921,1.12903,1.12908,540,0,0
2021-12-08 07:00:00,1.12907,1.12957,1.12889,1.12937,841,0,0
2021-12-08 08:00:00,1.12937,1.12954,1.12874,1.12885,1186,0,0
2021-12-08 09:00:00,1.12886,1.12938,1.12839,1.12862,2129,0,0
2021-12-08 10:00:00,1.12862,1.12938,1.12786,1.1283400000000001,2893,0,0
2021-12-08 11:00:00,1.12833,1.12876,1.12819,1.12852,2533,0,0
2021-12-08 12:00:00,1.12851,1.13002,1.12725,1.1292200000000001,3333,0,0
2021-12-08 13:00:00,1.1292200000000001,1.12942,1.12683,1.12764,4130,0,0
2021-12-08 14:00:00,1.12763,1.13024,1.12668,1.12911,4801,0,0
2021-12-08 15:00:00,1.12911,1.13177,1.12879,1.13163,4783,0,0
2021-12-08 16:00:00,1.13163,1.13166,1.13002,1.13036,4155,0,0
2021-12-08 17:00:00,1.1304,1.13346,1.13033,1.13327,4441,0,0
2021-12-08 18:00:00,1.13328,1.13389,1.1325,1.13285,2781,0,0
2021-12-08 19:00:00,1.13285,1.13495,1.13285,1.13485,1754,0,0
2021-12-08 20:00:00,1.13485,1.13497,1.13442,1.13455,1607,0,0
2021-12-08 21:00:00,1.13455,1.13509,1.1345399999999999,1.13494,1250,0,0
2021-12-08 22:00:00,1.13494,1.1354899999999999,1.1347,1.13487,1057,0,0
2021-12-08 23:00:00,1.13486,1.13498,1.13414,1.13416,1127,0,0
2021-12-09 00:00:00,1.13404,1.13451,1.13376,1.13415,2114,0,0
2021-12-09 01:00:00,1.13414,1.1345399999999999,1.13399,1.13442,553,0,0
2021-12-09 02:00:00,1.13443,1.1344400000000001,1.13367,1.13397,731,0,0
2021-12-09 03:00:00,1.13391,1.1339299999999999,1.13328,1.13345,759,0,0
2021-12-09 04:00:00,1.13346,1.13364,1.13325,1.13336,628,0,0
2021-12-09 05:00:00,1.13336,1.13348,1.1329500000000001,1.13346,683,0,0
2021-12-09 06:00:00,1.13345,1.13369,1.13321,1.13361,603,0,0
2021-12-09 07:00:00,1.1336,1.1336,1.13269,1.13269,582,0,0
2021-12-09 08:00:00,1.13269,1.13339,1.13268,1.13278,834,0,0
2021-12-09 09:00:00,1.13281,1.1331,1.13172,1.13202,2223,0,0
2021-12-09 10:00:00,1.13207,1.1327,1.13167,1.13226,2496,0,0
2021-12-09 11:00:00,1.13226,1.1324,1.13155,1.13192,2008,0,0
2021-12-09 12:00:00,1.13192,1.13236,1.13107,1.1313900000000001,2057,0,0
2021-12-09 13:00:00,1.1313900000000001,1.13227,1.13127,1.1317,2732,0,0
2021-12-09 14:00:00,1.13169,1.13169,1.13068,1.13097,2538,0,0
2021-12-09 15:00:00,1.13096,1.13208,1.13087,1.13167,3684,0,0
2021-12-09 16:00:00,1.13167,1.13196,1.12999,1.13021,3617,0,0
2021-12-09 17:00:00,1.13022,1.13046,1.12788,1.12842,3927,0,0
2021-12-09 18:00:00,1.12841,1.12933,1.12785,1.12854,2831,0,0
2021-12-09 19:00:00,1.12853,1.12946,1.12842,1.12899,1572,0,0
2021-12-09 20:00:00,1.12898,1.12941,1.12823,1.12937,2278,0,0
2021-12-09 21:00:00,1.12938,1.1294,1.12872,1.12873,1197,0,0
2021-12-09 22:00:00,1.12874,1.1295600000000001,1.12872,1.12946,1089,0,0
2021-12-09 23:00:00,1.12943,1.12944,1.12892,1.12928,670,0,0
2021-12-10 00:00:00,1.1293,1.12936,1.12873,1.12919,430,8,0
2021-12-10 01:00:00,1.12926,1.12982,1.1292,1.12937,542,0,0
2021-12-10 02:00:00,1.12935,1.12959,1.12883,1.12889,630,0,0
2021-12-10 03:00:00,1.12891,1.1297,1.1287,1.12968,1304,0,0
2021-12-10 04:00:00,1.12968,1.1301700000000001,1.1295,1.1301700000000001,902,0,0
2021-12-10 05:00:00,1.13016,1.1301700000000001,1.12974,1.12984,704,0,0
2021-12-10 06:00:00,1.1298300000000001,1.12992,1.1295600000000001,1.12991,687,0,0
2021-12-10 07:00:00,1.12991,1.13029,1.12948,1.1295,875,0,0
2021-12-10 08:00:00,1.1295,1.13011,1.1295,1.12978,1130,0,0
2021-12-10 09:00:00,1.12979,1.1298,1.12863,1.1294,1934,0,0
2021-12-10 10:00:00,1.1294,1.12973,1.12848,1.12858,2571,0,0
2021-12-10 11:00:00,1.12859,1.12883,1.12806,1.12822,2144,0,0
2021-12-10 12:00:00,1.12823,1.12826,1.12653,1.12686,1899,0,0
2021-12-10 13:00:00,1.12684,1.12745,1.12667,1.1267800000000001,1913,0,0
2021-12-10 14:00:00,1.1267800000000001,1.12794,1.12677,1.12794,2056,0,0
2021-12-10 15:00:00,1.12792,1.13098,1.12667,1.12937,5405,0,0
2021-12-10 16:00:00,1.12935,1.1301700000000001,1.12702,1.12862,5112,0,0
2021-12-10 17:00:00,1.12862,1.13071,1.12838,1.13016,4881,0,0
2021-12-10 18:00:00,1.1301700000000001,1.13241,1.13007,1.13123,3545,0,0
2021-12-10 19:00:00,1.13125,1.13215,1.1311,1.13189,1803,0,0
2021-12-10 20:00:00,1.13189,1.1323,1.13141,1.13152,1277,0,0
2021-12-10 21:00:00,1.13152,1.1317,1.13099,1.13113,835,0,0
2021-12-10 22:00:00,1.13114,1.13183,1.13106,1.1317300000000001,899,0,0
2021-12-10 23:00:00,1.13174,1.13195,1.13153,1.13168,710,0,0
2021-12-13 00:00:00,1.13118,1.13135,1.13015,1.13105,334,13,0
2021-12-13 01:00:00,1.13108,1.13194,1.13098,1.13108,989,0,0
2021-12-13 02:00:00,1.13104,1.13141,1.1308,1.13083,614,0,0
2021-12-13 03:00:00,1.13084,1.13132,1.13029,1.13055,918,0,0
2021-12-13 04:00:00,1.1305399999999999,1.13057,1.12953,1.12953,878,0,0
2021-12-13 05:00:00,1.12951,1.12985,1.12938,1.1298,649,0,0
2021-12-13 06:00:00,1.12978,1.1299299999999999,1.12923,1.12948,570,0,0
2021-12-13 07:00:00,1.12948,1.12999,1.12945,1.12973,494,0,0
2021-12-13 08:00:00,1.12973,1.12977,1.12851,1.12853,902,0,0
2021-12-13 09:00:00,1.12854,1.12917,1.12839,1.12904,1676,0,0
2021-12-13 10:00:00,1.1290499999999999,1.12929,1.12743,1.12744,2309,0,0
2021-12-13 11:00:00,1.12744,1.12753,1.12602,1.12684,2301,0,0
2021-12-13 12:00:00,1.12684,1.12729,1.12625,1.12706,1966,0,0
2021-12-13 13:00:00,1.12706,1.12796,1.12633,1.12743,1989,0,0
2021-12-13 14:00:00,1.12742,1.12879,1.12727,1.12762,2282,0,0
2021-12-13 15:00:00,1.12764,1.12921,1.12758,1.1284399999999999,2881,0,0
2021-12-13 16:00:00,1.1284399999999999,1.12976,1.12797,1.1287099999999999,3530,0,0
2021-12-13 17:00:00,1.12872,1.12918,1.12734,1.12758,3975,0,0
2021-12-13 18:00:00,1.12756,1.12979,1.12744,1.12968,2546,0,0
2021-12-13 19:00:00,1.12969,1.13072,1.1293,1.12931,1510,0,0
2021-12-13 20:00:00,1.1293,1.13,1.12914,1.12948,1136,0,0
2021-12-13 21:00:00,1.1295,1.1295,1.12874,1.12874,822,0,0
2021-12-13 22:00:00,1.12874,1.1291,1.12825,1.12842,1481,0,0
2021-12-13 23:00:00,1.12838,1.12876,1.12818,1.12859,627,0,0
2021-12-14 00:00:00,1.12835,1.12842,1.12814,1.12826,4329,0,0
2021-12-14 01:00:00,1.12827,1.12842,1.12814,1.12836,690,0,0
2021-12-14 02:00:00,1.12836,1.12849,1.12738,1.12778,721,0,0
2021-12-14 03:00:00,1.12778,1.12833,1.12752,1.12822,1131,0,0
2021-12-14 04:00:00,1.12822,1.12836,1.12786,1.12828,848,0,0
2021-12-14 05:00:00,1.12829,1.12838,1.12715,1.12736,983,0,0
2021-12-14 06:00:00,1.12735,1.12778,1.12725,1.12776,718,0,0
2021-12-14 07:00:00,1.12775,1.12815,1.12761,1.12779,560,0,0
2021-12-14 08:00:00,1.1278,1.12833,1.12752,1.12775,759,0,0
2021-12-14 09:00:00,1.12774,1.12777,1.12707,1.12708,1518,0,0
2021-12-14 10:00:00,1.12708,1.12839,1.12664,1.12825,2596,0,0
2021-12-14 11:00:00,1.12824,1.1304400000000001,1.12786,1.13013,2730,0,0
2021-12-14 12:00:00,1.13013,1.13167,1.13006,1.13156,2593,0,0
2021-12-14 13:00:00,1.13156,1.13238,1.13125,1.13187,2326,0,0
2021-12-14 14:00:00,1.13186,1.13202,1.13086,1.13094,2410,0,0
2021-12-14 15:00:00,1.13097,1.13172,1.13047,1.13086,3219,0,0
2021-12-14 16:00:00,1.13086,1.13089,1.12954,1.13007,3783,0,0
2021-12-14 17:00:00,1.13007,1.13024,1.1271200000000001,1.1273,3341,0,0
2021-12-14 18:00:00,1.1273,1.12762,1.12654,1.12664,2413,0,0
2021-12-14 19:00:00,1.12664,1.12768,1.12664,1.12719,1641,0,0
2021-12-14 20:00:00,1.12717,1.12718,1.12641,1.1265,860,0,0
2021-12-14 21:00:00,1.1265,1.12653,1.12557,1.12559,1231,0,0
2021-12-14 22:00:00,1.12558,1.12595,1.12538,1.12542,832,0,0
2021-12-14 23:00:00,1.12544,1.12587,1.12542,1.12581,628,0,0
2021-12-15 00:00:00,1.12589,1.12599,1.12544,1.12564,206,3,0
2021-12-15 01:00:00,1.12564,1.1259000000000001,1.12539,1.12576,469,0,0
2021-12-15 02:00:00,1.12576,1.12682,1.1257,1.1265100000000001,736,0,0
2021-12-15 03:00:00,1.1265100000000001,1.127,1.12642,1.1267800000000001,770,0,0
2021-12-15 04:00:00,1.12682,1.12691,1.12614,1.12621,843,0,0
2021-12-15 05:00:00,1.12622,1.1262699999999999,1.12576,1.12598,597,0,0
2021-12-15 06:00:00,1.12599,1.12649,1.12598,1.12641,587,0,0
2021-12-15 07:00:00,1.12641,1.12726,1.12634,1.12693,702,0,0
2021-12-15 08:00:00,1.12692,1.12767,1.12687,1.12753,674,0,0
2021-12-15 09:00:00,1.12752,1.12765,1.12628,1.12641,2019,0,0
2021-12-15 10:00:00,1.12643,1.12757,1.12635,1.12726,2383,0,0
2021-12-15 11:00:00,1.12724,1.12772,1.12698,1.12716,1893,0,0
2021-12-15 12:00:00,1.12716,1.1277,1.12632,1.12674,1566,0,0
2021-12-15 13:00:00,1.12674,1.127,1.12625,1.12699,1446,0,0
2021-12-15 14:00:00,1.12701,1.12759,1.12604,1.12633,2269,0,0
2021-12-15 15:00:00,1.12632,1.12743,1.12558,1.12735,3400,0,0
2021-12-15 16:00:00,1.12734,1.12744,1.12502,1.12586,4149,0,0
2021-12-15 17:00:00,1.12586,1.12628,1.1248,1.1252,3351,0,0
2021-12-15 18:00:00,1.1252,1.1267800000000001,1.12503,1.12598,2843,0,0
2021-12-15 19:00:00,1.12599,1.12658,1.1258,1.12602,1602,0,0
2021-12-15 20:00:00,1.12602,1.1261700000000001,1.12538,1.12578,1407,0,0
2021-12-15 21:00:00,1.1257,1.12753,1.12219,1.12728,10150,0,0
2021-12-15 22:00:00,1.12725,1.12992,1.12636,1.12878,5653,0,0
2021-12-15 23:00:00,1.12877,1.12958,1.12874,1.12942,874,0,0
2021-12-16 00:00:00,1.12864,1.12954,1.12864,1.12929,414,1,0
2021-12-16 01:00:00,1.12941,1.12988,1.1289500000000001,1.12904,922,0,0
2021-12-16 02:00:00,1.12904,1.1292200000000001,1.12814,1.1283,1309,0,0
2021-12-16 03:00:00,1.1283,1.12892,1.1282,1.1287,1455,0,0
2021-12-16 04:00:00,1.1287,1.12908,1.1284,1.1289,1054,0,0
2021-12-16 05:00:00,1.1289,1.12898,1.12856,1.12858,678,0,0
2021-12-16 06:00:00,1.12858,1.12896,1.12837,1.12864,788,0,0
2021-12-16 07:00:00,1.12865,1.1288,1.12849,1.12857,751,0,0
2021-12-16 08:00:00,1.12857,1.12931,1.12837,1.12917,823,0,0
2021-12-16 09:00:00,1.12917,1.13121,1.12903,1.13052,2400,0,0
2021-12-16 10:00:00,1.13053,1.13188,1.1301700000000001,1.13178,3231,0,0
2021-12-16 11:00:00,1.13179,1.13191,1.13117,1.13134,2612,0,0
2021-12-16 12:00:00,1.13134,1.13148,1.12963,1.12997,2354,0,0
2021-12-16 13:00:00,1.12997,1.13002,1.12906,1.12959,2152,0,0
2021-12-16 14:00:00,1.12959,1.13436,1.12917,1.13279,5534,0,0
2021-12-16 15:00:00,1.1328,1.13595,1.13246,1.13592,5304,0,0
2021-12-16 16:00:00,1.13592,1.13604,1.1323400000000001,1.13273,6045,0,0
2021-12-16 17:00:00,1.13269,1.13363,1.12984,1.13072,4502,0,0
2021-12-16 18:00:00,1.13071,1.13129,1.13014,1.13104,2721,0,0
2021-12-16 19:00:00,1.13103,1.13198,1.13025,1.1318,1646,0,0
2021-12-16 20:00:00,1.13179,1.13219,1.13152,1.13206,1163,0,0
2021-12-16 21:00:00,1.13206,1.13262,1.13186,1.13248,1284,0,0
2021-12-16 22:00:00,1.13248,1.13366,1.1319,1.1333199999999999,1881,0,0
